#meta=>genome_binning=1Mb;interval_number=3106
#group=>group_id=NCIT:C60781;label=Astrocytoma;dataset_id=progenetix;sample_count=1714
group_id	reference_name	start	end	gain_frequency	loss_frequency	no
NCIT:C60781	2	189900000	190900000	3.501	3.151	441
NCIT:C60781	2	190900000	191900000	3.326	3.267	442
NCIT:C60781	2	191900000	192900000	3.384	3.326	443
NCIT:C60781	2	192900000	193900000	3.092	3.442	444
NCIT:C60781	2	193900000	194900000	3.092	3.151	445
NCIT:C60781	2	194900000	195900000	3.092	3.151	446
NCIT:C60781	2	195900000	196900000	3.092	3.092	447
NCIT:C60781	2	196900000	197900000	3.617	4.376	448
NCIT:C60781	2	197900000	198900000	3.326	3.734	449
NCIT:C60781	2	198900000	199900000	3.501	3.617	450
NCIT:C60781	2	199900000	200900000	3.442	3.792	451
NCIT:C60781	2	200900000	201900000	3.384	6.009	452
NCIT:C60781	2	201900000	202900000	3.676	5.251	453
NCIT:C60781	2	202900000	203900000	3.617	5.426	454
NCIT:C60781	2	203900000	204900000	3.559	4.434	455
NCIT:C60781	2	204900000	205900000	3.501	3.676	456
NCIT:C60781	2	205900000	206900000	3.384	3.676	457
NCIT:C60781	2	206900000	207900000	3.559	3.617	458
NCIT:C60781	2	207900000	208900000	3.851	3.676	459
NCIT:C60781	2	208900000	209900000	3.967	3.442	460
NCIT:C60781	2	209900000	210900000	3.501	3.442	461
NCIT:C60781	2	210900000	211900000	3.676	3.967	462
NCIT:C60781	2	211900000	212900000	3.501	4.317	463
NCIT:C60781	2	212900000	213900000	3.442	3.617	464
NCIT:C60781	2	213900000	214900000	3.384	3.909	465
